word,pre_ai_mean,post_ai_mean,diff,abs_diff
climate change,0.007928447322355769,0.0005945953971486711,-0.007333851925207097,0.007333851925207097
climate check,0.0018494991251197914,0.0013954906397035927,-0.00045400848541619866,0.00045400848541619866
climate crisis,0.009610842767230454,0.0003873882950935421,-0.009223454472136912,0.009223454472136912
climate emergency,0.0023904961185962307,0.0,-0.0023904961185962307,0.0023904961185962307
climate related,0.0014169186296810142,0.0,-0.0014169186296810142,0.0014169186296810142
climate summit,0.0020456524640648185,0.0,-0.0020456524640648185,0.0020456524640648185
climb,0.0014029723611497231,0.0013824695525146472,-2.0502808635075934e-05,2.0502808635075934e-05
clinical,0.0004531205626481054,0.0025228702911200543,0.0020697497284719486,0.0020697497284719486
clips,0.0017753798646010046,0.0004691547179660848,-0.0013062251466349198,0.0013062251466349198
clock,0.0014972958613462374,0.0005459021329465725,-0.0009513937283996649,0.0009513937283996649
close,0.004328119738680061,0.006049802804324045,0.001721683065643984,0.001721683065643984
closed,0.0011206582862565621,0.005525588935674091,0.004404930649417529,0.004404930649417529
closely,0.0019692515585871912,0.00282562195645044,0.0008563703978632488,0.0008563703978632488
closer,0.002641374966182916,0.0006048090833153662,-0.0020365658828675496,0.0020365658828675496
closest,0.0010269282282704525,0.0013393392983913148,0.0003124110701208623,0.0003124110701208623
clothes,0.0020601003428325744,0.0,-0.0020601003428325744,0.0020601003428325744
cloud,0.0021799452153150826,0.031092585122497116,0.028912639907182035,0.028912639907182035
cloud based,0.0,0.0037715817883178975,0.0037715817883178975,0.0037715817883178975
cloud computing,0.0,0.012904134495835674,0.012904134495835674,0.012904134495835674
cloud infrastructure,0.0,0.003566780198730183,0.003566780198730183,0.003566780198730183
cloud services,0.0020896259697123667,0.004418200406984998,0.0023285744372726317,0.0023285744372726317
club,0.002687385509513473,0.0010101048984894714,-0.0016772806110240018,0.0016772806110240018
clubs,0.00048105831197635163,0.0015004587708783578,0.0010194004589020062,0.0010194004589020062
cluster,0.0,0.0034533333648190433,0.0034533333648190433,0.0034533333648190433
cnn,0.0018973102027160051,0.0015761533629226967,-0.0003211568397933084,0.0003211568397933084
coach,0.0010599850819775032,0.001075409770357829,1.5424688380325825e-05,1.5424688380325825e-05
coal,0.002613362900310372,0.002299297532081614,-0.0003140653682287579,0.0003140653682287579
coalition,0.0008714708062120444,0.0023182000994619637,0.0014467292932499193,0.0014467292932499193
coast,0.0,0.004204968481317782,0.004204968481317782,0.004204968481317782
code,0.005144248918507496,0.005037996114748923,-0.00010625280375857298,0.00010625280375857298
coffee,0.005233345876720612,0.0018151669621286047,-0.0034181789145920076,0.0034181789145920076
coined,0.0018024654365784308,0.0,-0.0018024654365784308,0.0018024654365784308
colbert,0.01057847158045887,0.0,-0.01057847158045887,0.01057847158045887
cold,0.002719465899402724,0.001796178449618246,-0.0009232874497844782,0.0009232874497844782
collaboration,0.0021440967808025067,0.0006668163136694404,-0.0014772804671330663,0.0014772804671330663
collapsed,0.001138805768930796,0.0011214670969166925,-1.733867201410364e-05,1.733867201410364e-05
colleague,0.0,0.002516625576259164,0.002516625576259164,0.002516625576259164
colleagues,0.002618405995345666,0.0011451843746497449,-0.0014732216206959211,0.0014732216206959211
collecting,0.0025723079154671255,0.0005043073436999553,-0.0020680005717671705,0.0020680005717671705
